@Relation EEGDataTraining_74

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE Feature25 NUMERIC
@ATTRIBUTE Feature26 NUMERIC
@ATTRIBUTE Feature27 NUMERIC
@ATTRIBUTE Feature28 NUMERIC
@ATTRIBUTE Feature29 NUMERIC
@ATTRIBUTE Feature30 NUMERIC
@ATTRIBUTE Feature31 NUMERIC
@ATTRIBUTE Feature32 NUMERIC
@ATTRIBUTE Feature33 NUMERIC
@ATTRIBUTE Feature34 NUMERIC
@ATTRIBUTE Feature35 NUMERIC
@ATTRIBUTE Feature36 NUMERIC
@ATTRIBUTE Feature37 NUMERIC
@ATTRIBUTE Feature38 NUMERIC
@ATTRIBUTE Feature39 NUMERIC
@ATTRIBUTE Feature40 NUMERIC
@ATTRIBUTE Feature41 NUMERIC
@ATTRIBUTE Feature42 NUMERIC
@ATTRIBUTE Feature43 NUMERIC
@ATTRIBUTE Feature44 NUMERIC
@ATTRIBUTE Feature45 NUMERIC
@ATTRIBUTE Feature46 NUMERIC
@ATTRIBUTE Feature47 NUMERIC
@ATTRIBUTE Feature48 NUMERIC
@ATTRIBUTE Feature49 NUMERIC
@ATTRIBUTE Feature50 NUMERIC
@ATTRIBUTE Feature51 NUMERIC
@ATTRIBUTE Feature52 NUMERIC
@ATTRIBUTE Feature53 NUMERIC
@ATTRIBUTE Feature54 NUMERIC
@ATTRIBUTE Feature55 NUMERIC
@ATTRIBUTE Feature56 NUMERIC
@ATTRIBUTE Feature57 NUMERIC
@ATTRIBUTE Feature58 NUMERIC
@ATTRIBUTE Feature59 NUMERIC
@ATTRIBUTE Feature60 NUMERIC
@ATTRIBUTE Feature61 NUMERIC
@ATTRIBUTE Feature62 NUMERIC
@ATTRIBUTE Feature63 NUMERIC
@ATTRIBUTE Feature64 NUMERIC
@ATTRIBUTE Feature65 NUMERIC
@ATTRIBUTE Feature66 NUMERIC
@ATTRIBUTE Feature67 NUMERIC
@ATTRIBUTE Feature68 NUMERIC
@ATTRIBUTE Feature69 NUMERIC
@ATTRIBUTE Feature70 NUMERIC
@ATTRIBUTE Feature71 NUMERIC
@ATTRIBUTE Feature72 NUMERIC
@ATTRIBUTE Feature73 NUMERIC
@ATTRIBUTE Feature74 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
4289.23,4009.74,4263.08,4121.54,4347.69,4617.44,4076.92,4620.51,4208.21,4234.87,4207.18,4273.33,4602.05,4367.69,4143.58,4012.41,4048.37,4028.21,4120.46,4190.5,4133.09,4102.37,4154.52,3986.79,4134.7,4041.75,3957.94,4065.19,4194.89,3961.5,4136.93,4081.22,4180.8,3978.46,4046.52,4126.58,4115.54,4032.55,3964.47,3974.98,3965.78,4006.0,4161.23,4146.93,4030.84,3992.93,4142.5,4078.56,3953.27,4145.04,4055.2,4100.71,4037.1,4096.42,4130.15,3961.37,4177.15,4001.81,4038.3,3969.22,3965.22,3964.61,4181.8,4152.75,3993.27,3958.89,4071.09,4029.25,4170.27,4040.09,4160.83,4085.62,4034.49,4064.96,1
4323.59,4013.33,4271.28,4122.05,4337.95,4615.9,4074.36,4620,4208.72,4241.54,4201.54,4283.08,4610.26,4377.44,4105.1,4147.89,4033.97,4105.65,4185.52,4155.17,4162.4,4138.66,3974.27,3974.37,4061.35,4032.27,3951.14,3985.81,3969.84,4022.45,4110.37,4181.9,4068.05,4015.69,4008.19,3998.32,3982.4,4050.47,3950.22,4119.26,4089.14,3954.36,4156.05,3960.19,4092.92,4183.04,4037.15,4002.76,4197.91,3976.92,3981.82,4054.43,3951.95,4189.68,4036.28,4193.64,4144.78,4088.86,4130.59,4090.89,4117.22,4075.38,4085.24,4091.11,3956.74,4086.19,4030.79,4182.69,4077.71,4007.22,4077.8,4176.72,3968.84,4025.84,1
4328.72,4011.79,4296.41,4155.9,4343.59,4582.56,4097.44,4630.77,4217.44,4235.38,4210.77,4287.69,4632.31,4396.41,4109.59,3981.87,4161.55,4091.75,4096.21,4189.64,4134.92,4171.65,4086.97,4058.18,3981.35,4032.02,4156.54,3985.03,4105.23,3992.29,4047.21,4029.73,4116.9,4061.78,4126.46,3968.79,4066.98,3999.99,4051.34,4056.09,4052.69,4083.43,4076.83,3990.95,4031.8,4160.52,3975.14,4136.75,4033.82,4003.14,4047.35,4148.44,4037.39,4114.67,4190.91,4040.76,4095.53,4012.61,4086.32,3982.13,4138.33,4147.32,4039.62,3973.6,4055.9,4097.96,4019.06,4131.83,4147.14,4050.18,4043.97,4085.04,4135.04,3957.79,0
4317.44,3968.72,4260.51,4101.54,4341.54,4600.51,4071.28,4607.69,4191.28,4231.28,4199.49,4282.05,4592.31,4372.82,4092.19,4043.89,4027.32,4078.76,4067.88,3962.2,4015.27,4011.34,3989.55,4144.71,4059.76,4131.37,4122.96,4109.56,4083.92,4076.09,3998.57,3951.47,4029.47,3973.43,4077.58,4026.67,4000.72,4153.48,4046.79,4159.2,4121.9,4033.85,4060.75,4086.03,4097.48,4039.94,4165.78,4131.82,4029.2,4131.81,4101.88,4045.21,4020.8,4076.04,3970.48,4180.97,4177.25,4023.8,4005.65,4091.04,3996.61,4083.36,4047.33,4108.71,4037.64,4160.87,4060.29,4197.32,4157.99,4118.71,3983.83,3963.4,3998.14,4124.88,1
4298.97,3993.33,4253.85,4111.79,4333.85,4621.03,4078.46,4618.97,4207.69,4239.49,4200,4281.54,4585.64,4342.05,3993.58,4149.2,4186.49,4092.57,3996.0,4053.11,4102.54,4067.72,4118.47,4121.14,4189.65,3965.64,4150.02,4031.28,4166.71,4111.52,3994.56,4007.96,4053.69,4022.62,4084.35,4105.04,4054.9,3980.38,4051.31,4109.17,4113.27,4158.61,4085.0,4076.84,4043.73,4068.55,4091.53,4140.24,3969.74,4110.03,4142.02,4093.34,4012.99,4076.35,4147.54,4077.07,4090.21,4177.8,4188.23,4163.53,4104.33,4178.46,4133.59,4071.52,4158.11,4196.45,4033.02,4172.3,4107.35,4041.68,3955.42,3955.02,4160.55,4186.29,1
4342.56,4022.56,4306.67,4140,4347.69,4628.72,4076.92,4629.23,4211.28,4251.28,4226.67,4311.79,4612.31,4389.23,4086.63,4095.55,3962.55,4137.09,3968.44,4185.54,4161.68,3996.85,4101.79,3957.76,4070.55,4144.49,4164.32,4169.28,4000.23,4052.18,4168.87,4042.19,4142.07,3966.43,4107.65,4144.67,4134.62,4072.25,3964.69,4049.01,4059.26,3979.31,4199.88,4051.8,4050.12,4059.03,4188.64,4036.9,4037.11,4054.6,4023.29,4129.94,3986.44,4054.94,4099.85,4062.44,4039.48,4056.86,3996.43,4015.23,4136.38,4147.57,4119.76,4128.62,3990.61,3967.99,4102.17,4070.23,4064.28,4194.96,4154.19,3991.12,4118.74,4076.96,1
4294.36,4011.28,4265.13,4138.97,4342.05,4630.77,4082.56,4607.18,4200.51,4246.15,4212.31,4283.59,4618.97,4358.46,4187.72,4136.51,4063.67,3979.99,3960.44,3964.48,4132.73,3963.68,4154.0,4069.62,3993.16,4120.77,4179.79,3954.56,4152.9,4039.29,4169.68,4099.72,4053.39,4107.17,3992.11,3965.07,3981.43,4032.02,4074.15,4048.49,4152.32,4038.15,4133.28,4101.97,4048.85,4002.47,4036.05,4152.5,4007.38,3969.47,4093.93,4085.4,4143.72,3979.68,4168.56,4087.23,3952.92,4057.89,4111.12,4155.58,4061.42,3985.48,3992.89,4110.05,3976.95,4164.34,4143.23,3971.61,3975.94,4122.47,4188.85,3986.24,4035.56,3999.92,1
4270.26,3972.82,4247.69,4100.51,4327.69,4601.03,4056.92,4626.15,4204.62,4222.05,4209.74,4284.1,4591.79,4347.69,4097.42,3964.7,4136.69,4087.08,4107.57,4048.95,4122.01,4016.61,4050.92,4194.16,4090.81,4134.16,4199.09,4008.69,4152.61,4163.49,4000.75,4054.95,3969.75,4113.41,3957.27,4046.41,4116.07,4067.2,4087.66,4058.57,4129.28,4174.76,4188.37,4141.09,4178.98,3972.91,4076.48,3996.47,4187.58,4181.59,4185.06,4170.66,4091.82,3995.63,3954.25,4019.61,4196.55,4117.66,4169.1,4092.79,4063.82,3995.6,4088.59,3982.99,3993.95,4092.41,4070.94,4171.91,4079.13,4043.09,4142.37,4059.79,4034.64,4040.9,1
4295.9,4005.64,4263.59,4118.46,4346.67,4620,4061.03,4623.59,4209.74,4240.51,4180.51,4275.38,4605.13,4353.33,3953.49,3969.52,4182.15,4058.71,4032.12,4077.59,4031.46,3973.87,3976.37,4172.92,3978.73,3997.0,4052.83,3953.64,4118.61,4063.86,4130.5,4094.17,4021.75,3994.13,4061.89,4173.61,4136.62,4078.19,4146.8,4124.79,4186.0,4147.62,4065.54,4187.35,4122.18,4152.76,4090.55,4017.59,4015.79,4031.07,4047.92,3991.38,4026.07,4001.6,4156.82,4001.9,4063.84,3964.54,4194.96,4014.31,3984.21,4012.14,3998.35,4073.11,4121.52,4056.12,4031.31,4141.18,4190.26,4034.99,4188.54,4005.84,4044.51,4091.29,1
4342.56,4045.13,4267.69,4151.79,4336.41,4609.74,4055.9,4591.28,4186.15,4215.38,4198.46,4282.56,4611.28,4394.87,3960.16,4020.56,4129.22,3955.93,4073.7,4091.91,4045.08,4196.17,3966.24,4140.17,4028.6,4032.51,4040.67,4191.46,4118.31,4193.98,4058.88,4156.35,4122.96,4069.44,4096.5,4067.42,4083.83,4011.37,3997.88,4159.44,4117.89,4167.29,4115.33,3975.84,4128.96,4132.99,4061.07,4080.1,4196.91,4099.62,3969.04,4025.3,4042.92,4096.55,3959.92,3986.02,3954.37,3964.36,3987.11,4110.29,4058.41,4122.6,3972.17,4098.41,3953.09,4151.35,4191.73,4148.58,4030.32,4089.08,4070.02,4091.71,3977.11,4182.15,1
4286.15,3996.92,4266.15,4117.44,4332.82,4614.87,4067.18,4615.38,4197.44,4235.38,4209.23,4285.64,4592.82,4366.15,4172.09,4059.79,4153.88,3981.3,3974.2,4177.82,4143.83,4029.29,4124.68,4136.18,3953.84,3995.8,4182.62,4032.33,4003.07,4084.36,4109.86,4029.63,3969.81,4064.13,4060.22,4173.32,4180.09,4121.73,4075.08,4100.09,4084.85,4028.86,4136.3,4012.57,3955.45,3959.3,4013.04,4170.88,4008.34,4019.58,4056.48,4018.5,4095.99,3997.01,4189.94,3999.31,4077.79,4104.24,4168.13,4060.13,4193.53,4141.81,4019.93,4031.99,4031.29,3966.85,3959.32,4063.1,3979.08,4073.83,3988.42,4179.41,3982.23,4015.82,0
4264.62,4022.05,4247.18,4153.33,4344.1,4610.77,4057.95,4592.82,4181.54,4202.56,4156.41,4253.33,4547.69,4301.03,4107.92,4021.66,4040.61,4046.42,4102.09,4067.42,4014.21,4098.62,4110.9,3960.87,3956.2,4127.07,4092.63,3995.58,3980.35,4198.51,4179.05,3991.98,4038.83,3999.73,4131.44,3976.49,3967.21,3986.83,4151.84,4124.22,4077.58,4091.49,4007.56,4000.38,3967.82,3983.81,4163.92,4007.99,4021.03,3951.96,4016.99,4199.17,4083.3,4192.82,4036.57,4140.36,4114.46,4110.68,3984.91,4166.64,4185.49,4170.2,4023.02,4101.69,4047.89,3958.91,4111.21,3970.07,4063.34,4010.54,4149.11,4130.83,4147.18,4122.17,1
4301.03,4016.41,4256.41,4131.79,4337.44,4617.44,4083.08,4604.1,4207.18,4256.41,4206.67,4269.74,4608.21,4337.44,4011.1,4082.11,3983.04,3982.52,4160.91,3995.03,4073.18,4016.55,4051.53,4162.4,4173.96,4094.09,4101.41,4019.46,4031.58,4073.59,4138.69,3985.66,4080.81,4197.34,4118.44,4050.48,4139.92,4048.0,4198.16,4115.38,4045.47,4112.12,4067.59,4045.45,4112.56,4150.8,3983.22,3980.06,4170.35,3974.02,4094.4,4001.22,4088.12,4132.33,4130.13,4154.63,4185.86,4068.21,4157.57,4197.68,4007.66,4129.28,3952.46,3955.12,4111.35,3970.13,4057.64,4054.74,3984.19,4008.69,4121.21,4151.85,4077.56,4171.19,1
4301.03,4005.64,4262.05,4098.97,4337.95,4616.92,4062.56,4618.46,4206.67,4220,4204.1,4270.26,4608.72,4351.28,4141.9,3966.62,3973.57,4053.13,4087.29,4003.35,4193.98,4169.41,3979.9,3958.2,4134.68,3959.6,4074.46,4122.27,3962.36,4154.4,4138.81,3973.7,4078.98,4003.27,4036.93,4171.03,4190.37,4033.69,4155.32,4125.6,4009.1,4062.03,4173.12,4060.82,3961.4,4020.37,3961.9,4197.45,4149.29,4066.55,4105.7,4088.04,4039.06,3992.08,4164.11,4074.03,4166.96,4158.8,4025.43,4188.63,4182.37,4135.61,4085.99,4174.91,4095.72,4190.78,4068.65,4081.59,3958.54,4085.76,4121.46,4162.67,4053.7,4151.6,1
4316.92,4011.28,4267.18,4123.08,4338.97,4600,4048.21,4602.05,4177.95,4223.59,4184.62,4270.77,4601.54,4367.69,4155.15,4167.38,4040.25,4096.21,4194.22,4084.0,4038.11,4054.9,4082.94,4115.83,4080.39,4021.1,4094.34,4113.19,3980.02,4169.38,4002.97,4028.1,3982.45,4191.81,3995.28,4089.7,4039.89,3966.82,4021.44,4090.19,3955.37,4082.3,4117.27,4042.0,4151.34,4068.18,4129.7,4165.23,4159.66,4103.2,4106.77,4107.39,3998.32,4111.82,4067.63,4108.87,3989.4,4195.86,4087.27,4074.92,4013.18,4196.74,3979.91,3987.84,4177.73,3957.56,4125.02,4117.52,4082.73,3995.49,3987.01,4156.26,4171.17,4149.38,1
4217.95,4064.62,4243.08,4140,4339.49,4622.05,4072.82,4607.18,4177.44,4199.49,4130.77,4233.33,4480.51,4232.31,4023.67,4093.63,4173.28,4060.32,4105.0,4097.79,4059.48,4138.19,4103.59,4031.3,4175.0,3955.92,4030.66,4093.58,4081.03,4052.27,4106.95,3985.45,3997.76,4021.59,3981.31,3986.76,3962.19,4059.3,4105.64,3973.0,4160.93,4174.44,4044.52,4041.72,3984.19,4080.66,4061.16,4077.52,4127.95,4075.92,3989.67,4172.36,3968.74,4181.98,4131.22,4016.44,4016.12,4058.43,4144.78,4125.29,4084.83,3965.28,4191.61,4021.71,4004.18,4021.54,3986.56,4038.05,4016.06,4084.63,4045.04,4046.07,3956.3,4145.15,0
4277.44,3988.72,4245.64,4112.31,4324.1,4617.44,4055.38,4602.05,4190.77,4230.26,4202.56,4269.23,4615.9,4348.21,4021.76,4138.07,4109.67,4064.63,4145.24,4034.16,4156.12,3971.73,4017.87,4110.1,4043.92,4006.46,4068.69,3952.09,4046.58,4063.78,4149.28,4139.54,4176.86,4078.28,4034.68,4153.16,4051.97,4020.52,4062.03,3978.92,4112.42,4143.86,4002.15,4114.83,4089.38,3999.15,3963.48,4182.95,3987.82,4076.39,4092.76,4040.53,4043.67,4037.52,4112.56,4146.3,4175.35,4060.42,4100.69,4150.28,3961.03,3969.8,4102.26,4154.45,4158.42,3965.27,4151.94,3955.72,4172.47,4028.16,4000.57,4110.3,4095.66,4171.02,0
4293.85,3986.67,4255.9,4108.72,4330.77,4627.18,4075.38,4626.67,4207.18,4244.1,4225.13,4292.82,4628.21,4366.67,4111.08,3977.71,4121.62,4066.22,4084.58,3976.77,3960.38,4074.06,4064.85,4122.88,4001.49,4134.44,4156.72,4172.24,4182.71,4139.46,4054.44,4147.69,4165.4,3992.52,3951.05,4086.04,3967.56,4080.18,4133.04,4139.88,3963.91,4195.71,3999.31,4107.86,4198.38,4019.21,4018.41,4081.94,4096.83,4115.26,4112.69,4094.15,4036.83,4101.55,4006.63,4199.82,3985.75,4107.65,4189.26,4156.61,4051.67,4140.86,4198.68,4162.78,4148.58,4050.72,4066.88,4063.92,4110.91,3978.2,4113.17,4102.53,3997.04,4104.04,0
4327.69,4014.36,4289.23,4135.38,4340,4618.46,4058.46,4608.21,4200.51,4231.28,4209.74,4283.08,4603.08,4359.49,4178.69,3978.88,4082.44,4039.72,4161.13,4020.08,4014.2,4148.95,3986.76,4103.72,4077.99,4108.86,4019.86,4067.97,4066.55,3985.11,4140.84,4121.66,4107.73,3962.31,4072.61,4033.73,3962.16,3952.41,4102.86,4118.83,4047.98,4047.11,4046.44,4065.57,4107.95,4117.71,4118.66,4110.06,4125.2,4167.81,4067.32,4104.47,4063.66,4134.85,4138.56,4082.92,4145.4,4057.0,4139.25,4089.35,4190.52,4002.37,4123.04,4113.3,4189.24,4025.31,4065.67,4051.87,4115.51,4118.15,4000.44,4123.59,4116.08,4161.96,1
4287.18,4003.59,4258.46,4104.62,4333.33,4605.64,4050.26,4609.74,4189.74,4218.97,4193.85,4268.72,4590.77,4342.56,4161.09,4187.04,4137.94,3990.36,4041.98,4042.18,3967.03,4059.9,4171.53,3971.09,4060.58,4007.02,4095.55,4110.27,4049.43,4002.07,4044.21,4029.79,3977.07,4016.61,4083.87,4057.41,4160.31,4082.55,4080.96,4059.82,3950.96,4118.14,3995.62,3986.11,3991.3,4175.63,4043.59,4076.53,4106.43,3977.0,4059.62,4033.77,4042.19,4122.99,4071.8,4047.82,3994.81,3983.75,3999.13,4036.11,3982.17,4192.21,4052.63,4193.07,4133.32,4182.27,4129.5,4005.65,4193.17,4058.06,4057.04,4119.51,4168.38,4015.05,1
4295.38,3996.41,4276.41,4101.54,4338.97,4619.49,4088.21,4624.62,4206.15,4238.97,4211.28,4297.95,4603.08,4353.85,4148.09,4024.69,4078.14,3974.98,4092.58,4102.7,4024.37,3989.7,4126.59,4008.03,4165.73,4122.66,4174.08,4156.23,4106.22,4082.89,3972.18,4003.64,4103.76,3990.19,4021.84,4176.44,4175.58,3994.03,4019.11,4068.31,3960.44,4034.41,4066.81,4155.73,4167.89,4062.56,4100.14,4137.2,4157.59,3966.19,4030.09,4019.49,4184.26,4124.54,4184.3,4099.69,4014.33,4063.07,4160.39,4166.43,4104.81,3987.69,4158.4,4182.06,3966.26,4079.61,4049.46,4145.71,4064.44,3980.99,4189.62,3965.15,4035.11,4136.24,0
4276.41,3961.54,4242.56,4103.59,4323.08,4605.64,4041.54,4604.1,4196.41,4212.82,4184.1,4262.56,4602.05,4328.72,3980.54,4105.06,4037.68,4043.25,3988.08,4092.53,4156.34,4161.76,4052.76,4027.79,4160.69,4180.09,4198.54,4153.43,4144.18,3979.67,4133.67,4070.25,4155.72,4075.82,4017.67,4025.6,4100.38,4181.28,4126.69,4045.13,4070.51,4113.65,4022.09,4088.99,3974.75,4192.75,4086.69,4000.72,4157.2,3988.21,4077.83,4094.89,4128.35,4075.73,3972.15,4121.69,4110.89,4028.44,3988.13,3959.9,3992.99,4060.06,4090.47,3979.16,3982.7,4186.08,4086.5,4065.72,4159.65,4016.2,4069.5,4083.72,4188.65,4159.32,1
4299.49,3997.95,4264.62,4104.62,4341.03,4617.95,4088.21,4617.95,4203.59,4218.97,4191.28,4298.97,4626.15,4368.21,4110.78,4196.36,4104.11,4131.03,3996.34,4156.36,4081.87,4075.64,4147.2,4121.63,4067.01,4021.12,4192.91,4159.2,4059.94,4104.23,4150.67,4078.98,4160.51,4192.16,3963.99,4010.37,4183.05,3988.99,4125.13,4141.82,4046.87,4102.34,3957.11,4050.89,4046.34,3966.06,4180.87,4177.08,4132.72,4046.86,3980.48,4117.5,4077.56,4125.2,4122.67,4171.32,4001.0,4181.04,3959.46,4038.33,4168.59,3956.88,3984.85,3967.42,4149.23,3964.06,4025.12,4040.47,4159.01,4098.76,4115.28,4081.79,4074.7,4044.82,1
4305.13,4020.51,4254.36,4121.03,4333.85,4594.36,4088.21,4606.15,4181.03,4221.54,4175.38,4268.21,4596.41,4355.38,4196.73,3999.07,4037.62,3971.58,3998.35,4065.02,4197.0,4009.44,4094.93,4131.0,4032.77,3963.55,4052.71,3956.47,4193.64,3975.36,4184.32,4010.71,4003.94,4112.95,4060.33,4081.26,4180.85,4017.8,4069.91,4066.09,4048.79,3983.12,4112.83,4057.44,3971.83,3965.38,4133.64,4053.59,3958.17,4059.59,4015.75,4184.91,4107.74,4125.18,4082.92,4130.65,4173.87,4148.28,4070.09,4054.05,4121.5,4154.9,3980.11,3970.35,4174.4,4169.55,4163.17,3969.79,4100.18,3993.21,4150.44,3993.95,4010.65,4177.75,0
4313.33,4007.18,4248.72,4110.77,4321.03,4596.41,4063.08,4593.85,4185.13,4216.92,4191.28,4268.21,4602.05,4374.87,4183.21,4155.44,4056.96,4154.99,4129.37,4131.91,4054.49,3955.16,4086.99,4196.26,4012.01,4112.81,4056.23,3993.52,4168.75,3987.6,3952.48,4086.16,4012.21,3987.64,3960.28,4152.87,4009.96,4153.52,4136.1,4075.4,3994.04,4020.15,3955.38,4091.11,4001.88,4117.98,4070.18,4029.48,4073.22,4168.61,4089.01,3977.52,3977.66,4063.64,4024.81,4009.29,4048.57,4069.78,4050.38,4098.61,4139.14,4077.81,3990.5,4124.39,4128.71,4148.23,4158.05,3978.3,4076.94,4066.06,4016.81,4124.89,4064.07,4195.78,1
4297.44,4005.64,4265.64,4106.67,4335.38,4613.33,4051.79,4603.08,4184.62,4226.15,4195.9,4271.79,4599.49,4344.1,4086.04,4001.17,4011.57,4130.25,4000.3,4050.68,4175.47,4090.8,4150.8,4076.94,4006.32,4131.85,4142.19,3990.04,4101.22,4107.82,4124.52,4192.33,4158.2,4062.44,4080.41,4051.67,3995.27,4006.3,4019.1,4172.36,3985.61,4093.88,4115.5,4186.67,3978.04,4072.77,3994.6,4129.4,4056.34,4117.71,3993.31,3975.59,4121.16,4194.67,4000.39,4115.46,4010.66,4115.81,3980.03,4095.82,4072.86,4023.61,4108.44,3964.55,4199.69,4133.62,4119.97,4129.92,4053.74,4132.34,4156.15,3971.01,4142.72,3950.55,1
4366.67,4010.77,4278.46,4120,4312.82,4600.51,4050.26,4603.08,4189.23,4226.67,4223.08,4298.97,4641.54,4436.92,4013.82,4114.44,3997.34,4100.21,4005.51,4135.3,4061.08,4140.47,4182.31,4018.55,4055.75,4105.12,4199.7,3987.96,4105.23,4192.39,4096.16,3978.46,3975.59,4083.72,4153.13,4148.24,4060.7,3966.85,4081.09,4146.59,4076.94,4123.72,4194.01,4024.25,4148.95,3979.85,3993.08,4108.45,4069.94,4103.54,4140.01,4186.45,4045.69,4127.51,4080.65,4156.39,4188.96,3984.59,4086.9,4151.47,4047.54,4024.14,4062.23,4157.14,4191.93,4038.7,4157.01,4182.83,4091.51,4011.54,4193.25,4097.77,4020.78,3980.14,1
4288.21,4020,4265.13,4109.23,4352.31,4634.87,4114.36,4630.26,4225.64,4240.51,4219.49,4294.87,4624.62,4350.26,4130.78,4122.31,4188.92,4139.49,4175.86,3966.44,3999.22,4034.28,4194.68,4065.76,3974.46,4181.89,4095.28,4143.31,4013.38,4015.39,4114.84,4064.29,4077.39,4171.18,3950.62,4024.59,4156.94,4193.16,4089.2,4021.36,4174.39,3997.29,4099.66,4071.07,4027.77,4024.46,4085.63,3995.24,4186.86,4019.24,4047.98,4106.12,3954.99,4125.48,4073.98,4102.39,4033.07,4113.52,4008.66,4170.29,4036.18,4091.23,4124.2,3988.0,4090.99,4170.3,3958.23,4010.26,4003.97,4169.74,4108.03,4141.1,4105.63,4039.88,1
4437.44,4099.49,4293.33,4173.33,4335.38,4614.87,4068.21,4585.64,4171.79,4224.62,4215.38,4313.85,4633.85,4481.54,4140.44,4094.58,4148.24,4098.92,3972.68,4026.97,4080.68,3979.45,3962.61,4087.0,4089.73,4043.62,3958.59,4017.71,3967.66,4162.38,3984.69,4021.11,4191.94,4157.02,4123.24,4062.98,4081.06,4054.93,4091.89,4156.4,4102.75,4056.38,4008.64,4195.69,4117.28,4011.06,3969.99,4183.48,3998.66,3957.19,4033.18,4052.44,4042.41,4105.83,3957.06,4035.36,4151.17,4113.31,4138.36,4093.56,4158.44,4018.08,4157.75,4011.59,4129.19,4195.23,4040.52,4171.36,4032.31,4019.3,4006.4,4165.79,4045.11,4164.02,0
4306.15,4017.44,4281.03,4117.44,4348.21,4618.46,4077.95,4619.49,4212.31,4243.59,4220.51,4288.72,4615.38,4375.9,3954.58,4044.93,4086.64,4170.5,4067.22,3982.73,4023.15,4083.43,4097.21,4032.23,4160.52,4182.55,3978.89,4011.65,4082.14,4082.12,4121.04,4086.07,3966.41,4114.27,3967.2,3951.03,4048.9,4007.59,4021.64,3999.03,4110.08,4023.65,3997.36,4035.85,4132.59,4111.72,4014.61,4149.16,4010.38,4103.06,4023.01,4039.26,4173.26,4022.16,4053.43,3986.6,4117.77,4148.91,4079.04,4141.23,4085.54,4136.78,4193.48,4197.57,3993.8,3980.86,4068.02,4106.05,4036.16,3993.3,4055.94,4072.84,4111.25,4122.68,0
4285.13,3989.74,4249.74,4107.18,4340,4628.21,4073.33,4646.15,4218.46,4238.46,4204.62,4272.82,4583.59,4354.36,4020.44,4061.88,4129.08,4140.64,4127.96,4162.28,4038.44,4100.92,4046.64,4080.73,4022.99,4154.86,3993.53,3964.36,4156.31,4126.78,4034.29,4158.88,4172.71,3984.89,4177.48,3967.55,4044.63,4021.65,4186.71,4140.95,3974.2,4010.28,4196.66,4199.69,3963.04,4021.78,4143.32,4036.86,4067.0,4109.84,4039.14,4043.76,4064.86,4137.59,4181.81,4008.99,4174.2,4144.19,3996.5,4071.91,4150.29,4084.95,4024.35,4108.07,4081.89,3987.75,4131.7,4196.82,3999.79,4140.95,3962.18,4033.81,4171.21,4059.67,0
4312.31,4018.97,4262.05,4121.03,4340,4634.36,4081.54,4615.38,4215.38,4246.15,4204.1,4293.33,4604.1,4387.69,4082.34,3958.2,3995.17,4066.46,4188.44,4189.14,4109.91,4017.62,4075.06,4036.43,4115.78,4156.28,4131.65,4054.47,3952.39,4107.81,4100.39,4140.1,3963.65,4096.55,3964.5,4011.62,4002.85,4193.43,3969.06,4070.25,3975.36,4026.62,4107.37,3962.79,4194.83,4065.4,4164.98,4176.64,3963.27,4026.48,4181.9,4161.24,4145.41,3978.74,4190.84,4186.58,4124.27,4144.66,3957.48,4122.57,4043.77,4010.49,4044.4,4193.48,3964.41,4065.79,4076.73,4071.12,4112.91,3967.14,3962.48,4087.67,3957.69,4135.64,0
4270.77,3988.21,4241.54,4105.64,4335.38,4602.05,4048.21,4628.21,4222.56,4242.05,4209.23,4273.33,4605.64,4345.64,4193.9,4047.48,4185.99,4187.93,4065.16,4137.44,4001.81,3953.86,4053.37,3982.75,4093.21,4131.96,4134.22,4120.38,4073.17,4031.36,4034.52,4039.33,3966.61,4113.83,4186.24,4111.46,4061.36,3989.17,4022.74,4122.81,4044.47,4067.31,3970.52,4028.52,4152.23,4076.26,4068.11,4192.83,4002.77,4100.36,4069.58,4053.24,4069.25,4194.48,4125.59,4192.23,4186.02,4037.49,3992.69,4069.26,4154.86,4002.98,4184.62,4097.04,4105.04,4038.02,4142.76,4045.22,3952.3,4005.98,3971.86,4165.15,3959.67,4063.66,1
