@Relation EEGDataTesting_84

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE Feature25 NUMERIC
@ATTRIBUTE Feature26 NUMERIC
@ATTRIBUTE Feature27 NUMERIC
@ATTRIBUTE Feature28 NUMERIC
@ATTRIBUTE Feature29 NUMERIC
@ATTRIBUTE Feature30 NUMERIC
@ATTRIBUTE Feature31 NUMERIC
@ATTRIBUTE Feature32 NUMERIC
@ATTRIBUTE Feature33 NUMERIC
@ATTRIBUTE Feature34 NUMERIC
@ATTRIBUTE Feature35 NUMERIC
@ATTRIBUTE Feature36 NUMERIC
@ATTRIBUTE Feature37 NUMERIC
@ATTRIBUTE Feature38 NUMERIC
@ATTRIBUTE Feature39 NUMERIC
@ATTRIBUTE Feature40 NUMERIC
@ATTRIBUTE Feature41 NUMERIC
@ATTRIBUTE Feature42 NUMERIC
@ATTRIBUTE Feature43 NUMERIC
@ATTRIBUTE Feature44 NUMERIC
@ATTRIBUTE Feature45 NUMERIC
@ATTRIBUTE Feature46 NUMERIC
@ATTRIBUTE Feature47 NUMERIC
@ATTRIBUTE Feature48 NUMERIC
@ATTRIBUTE Feature49 NUMERIC
@ATTRIBUTE Feature50 NUMERIC
@ATTRIBUTE Feature51 NUMERIC
@ATTRIBUTE Feature52 NUMERIC
@ATTRIBUTE Feature53 NUMERIC
@ATTRIBUTE Feature54 NUMERIC
@ATTRIBUTE Feature55 NUMERIC
@ATTRIBUTE Feature56 NUMERIC
@ATTRIBUTE Feature57 NUMERIC
@ATTRIBUTE Feature58 NUMERIC
@ATTRIBUTE Feature59 NUMERIC
@ATTRIBUTE Feature60 NUMERIC
@ATTRIBUTE Feature61 NUMERIC
@ATTRIBUTE Feature62 NUMERIC
@ATTRIBUTE Feature63 NUMERIC
@ATTRIBUTE Feature64 NUMERIC
@ATTRIBUTE Feature65 NUMERIC
@ATTRIBUTE Feature66 NUMERIC
@ATTRIBUTE Feature67 NUMERIC
@ATTRIBUTE Feature68 NUMERIC
@ATTRIBUTE Feature69 NUMERIC
@ATTRIBUTE Feature70 NUMERIC
@ATTRIBUTE Feature71 NUMERIC
@ATTRIBUTE Feature72 NUMERIC
@ATTRIBUTE Feature73 NUMERIC
@ATTRIBUTE Feature74 NUMERIC
@ATTRIBUTE Feature75 NUMERIC
@ATTRIBUTE Feature76 NUMERIC
@ATTRIBUTE Feature77 NUMERIC
@ATTRIBUTE Feature78 NUMERIC
@ATTRIBUTE Feature79 NUMERIC
@ATTRIBUTE Feature80 NUMERIC
@ATTRIBUTE Feature81 NUMERIC
@ATTRIBUTE Feature82 NUMERIC
@ATTRIBUTE Feature83 NUMERIC
@ATTRIBUTE Feature84 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
4289.74,4000.51,4260,4124.62,4333.85,4623.08,4086.15,4616.41,4193.85,4227.18,4184.1,4258.97,4578.97,4333.33,4139.19,4199.44,4037.39,4077.06,4040.27,4170.44,3989.77,3955.32,4192.47,4143.58,4075.47,4123.49,4006.12,4034.79,4119.29,3995.26,4140.43,4011.11,4121.74,4034.95,4193.06,4026.22,3989.17,4031.6,3989.82,4078.2,4175.98,4131.21,4090.68,4143.96,3962.87,4057.83,4110.45,4169.46,4097.2,4082.08,4010.84,4169.9,4149.65,4153.26,3980.38,4107.78,4150.95,4113.34,3960.42,4082.58,4080.16,4136.53,3990.72,4054.05,4077.74,4023.2,4187.95,4158.61,4087.61,3979.98,4187.28,3956.66,4187.16,4032.8,4159.96,4092.24,4187.03,4170.22,4075.06,4018.07,3967.64,4183.84,4127.55,4152.45,1
4316.92,3978.46,4264.1,4103.08,4329.74,4616.41,4097.95,4626.15,4210.77,4212.82,4166.67,4293.33,4608.72,4371.28,4152.45,3962.77,3960.44,4186.59,4168.24,4161.34,4161.27,4157.23,3975.32,4077.97,4188.03,4013.18,4091.61,4110.6,3965.23,4006.15,4142.04,4061.99,4182.61,4066.8,3983.68,4141.28,4072.6,3966.99,4042.69,3972.94,4079.54,4179.61,4090.47,4046.15,4040.9,3978.76,4107.83,4105.9,4026.86,4029.71,3964.36,4041.8,4072.98,4157.71,3983.25,4152.83,4038.46,4045.95,4179.61,4060.65,4150.07,4091.6,4145.99,4004.46,4176.6,4127.68,4135.96,4120.79,4173.15,4075.46,4195.8,4159.21,3976.15,4176.12,3984.9,3982.61,3965.28,3965.66,4194.48,4003.13,4060.19,4138.93,3963.85,4191.22,1
4331.28,3914.87,4255.38,4061.03,4316.41,4598.97,4103.08,4644.1,4230.77,4269.23,4284.62,4328.72,4738.97,4450.26,4122.56,4128.46,4112.1,4084.53,4039.59,4104.51,4167.95,4195.12,3972.48,3961.12,3968.95,4137.78,4078.45,4019.78,4028.6,4043.18,4120.43,4098.4,4191.04,3992.51,3969.06,4064.16,3971.71,4061.98,4039.68,4176.44,4149.47,4175.15,4049.82,4033.87,4023.27,4026.97,3987.28,3956.84,4170.66,4052.2,4008.11,4065.73,4187.79,4130.42,4017.94,3952.5,4003.05,4024.66,3974.17,4057.88,4006.87,4074.76,4161.89,4075.07,3961.62,4154.31,4170.14,4028.14,4048.38,3990.07,4102.04,4137.65,3962.92,4119.83,4049.54,4169.01,4126.7,4179.36,4041.15,4191.78,4009.62,4031.16,4039.69,4089.8,1
4448.21,4102.56,4306.15,4169.23,4346.67,4623.59,4071.28,4600,4193.85,4247.69,4222.56,4313.85,4650.77,4475.9,3976.18,4095.12,4009.24,4013.65,4044.02,4054.7,4072.01,4132.17,4153.28,4179.17,3959.81,4038.97,4097.5,3988.6,4134.48,3975.54,4053.42,4186.36,4107.34,4136.46,4045.74,3963.02,4165.66,4089.74,4171.22,4193.0,4173.66,4044.38,4160.98,4104.89,4175.39,4131.22,4138.98,4088.46,3951.92,4018.49,4198.27,4191.39,4012.76,4158.87,4004.71,4169.19,4161.68,4116.89,4018.74,4177.18,3968.42,4146.95,4167.69,4167.87,4068.08,4182.8,3996.36,4085.07,3997.03,4185.96,4123.09,3973.77,4128.89,4077.52,4057.6,4043.48,4124.85,4070.8,4184.21,3954.17,4171.23,4050.93,4058.66,3970.47,0
4317.44,4031.79,4282.05,4149.74,4349.74,4641.03,4087.18,4614.36,4198.97,4240,4204.1,4284.62,4603.08,4375.38,4084.64,4055.28,4019.52,4033.19,4183.95,4122.59,4156.97,4199.28,4157.43,4183.12,4050.47,4095.75,4158.04,4130.25,4057.95,4022.29,3953.46,4167.53,4127.8,4012.29,3989.58,3993.55,4179.44,4116.42,4129.83,4036.84,4179.29,4173.29,4127.71,4060.48,4049.94,4140.13,3985.5,4189.33,4105.15,4198.0,4071.33,4073.69,4175.19,3982.68,4196.03,4084.56,4144.86,4008.44,4002.44,4103.3,4173.6,4143.37,4093.91,4151.24,4134.93,4144.09,4160.0,4107.82,3986.04,4065.44,4165.68,4047.2,4115.2,4108.61,3964.88,3959.34,4181.34,4119.63,4115.57,4051.47,3955.28,4115.87,3978.07,4112.77,1
4316.92,3908.72,4253.33,4062.56,4324.62,4605.64,4105.13,4657.44,4244.1,4269.23,4270.77,4316.92,4722.05,4427.18,4031.06,4083.29,3950.23,4090.69,4138.57,4081.62,4121.28,4022.76,4003.34,4085.43,4155.67,3960.05,3988.62,4165.48,4043.25,3994.5,4139.93,4032.96,4180.44,4137.94,4149.05,4027.08,4081.81,4109.94,4009.65,3950.66,4156.92,3976.49,4166.46,4075.35,4046.36,4078.0,4189.64,3958.58,3990.26,4144.27,4060.9,4138.82,4120.41,4087.08,4098.14,4144.97,3950.39,4164.34,4093.09,4064.77,4030.92,4160.07,4050.22,4068.82,3954.66,4026.25,4155.55,4024.82,3996.44,4085.71,4084.41,4169.95,4033.88,4049.81,4118.36,4031.5,4199.54,4061.53,4163.39,4059.89,4023.25,3950.79,4084.87,4018.29,1
4290.77,4012.31,4249.23,4121.03,4334.36,4578.97,4083.59,4597.95,4187.69,4225.13,4191.28,4275.9,4593.85,4349.74,4013.49,3972.59,4035.45,3973.32,4089.37,4154.74,3971.62,4018.66,4179.56,4025.42,4139.78,4196.01,4113.25,4163.08,4110.01,4005.31,4179.81,4037.35,4042.43,4153.94,3992.03,4004.83,4102.91,3995.5,4188.15,4015.74,4099.52,4032.04,4180.46,4130.11,3957.68,4157.74,4057.22,4055.06,4059.49,4186.25,4155.52,4076.04,4187.53,3958.14,4164.94,4074.59,4187.07,4062.36,4128.57,4093.02,4050.69,4172.85,4121.88,4015.78,3965.51,4009.28,4052.5,3986.07,4098.81,4189.63,4036.71,4124.89,3978.95,4019.98,4116.0,4038.68,4022.48,3999.31,4084.46,4060.03,4098.04,3971.18,4134.33,4038.84,0
4355.38,4054.87,4279.49,4142.56,4333.85,4603.08,4050.26,4587.18,4162.56,4189.74,4175.9,4275.9,4576.92,4384.1,3958.43,3980.13,4191.34,3998.84,4120.98,4038.99,4089.5,4080.97,4003.92,4029.04,3961.08,4019.76,4176.99,4000.39,3982.37,3963.44,4134.52,4160.36,4024.72,4085.96,4149.0,4012.01,4113.52,4185.33,4181.03,4075.99,4120.98,4186.67,4023.64,4060.34,3992.5,4011.81,4038.79,3985.44,4028.36,4121.02,4078.33,3969.22,4162.04,4140.14,4103.42,3975.4,4062.12,4104.69,4049.65,4111.1,4031.15,4024.66,3981.87,4161.28,4068.08,4002.71,3957.15,4010.49,4038.27,3969.36,4119.89,4074.38,4047.77,4057.97,4039.0,4174.91,4034.88,4156.27,4058.17,4148.17,4146.19,4091.36,4048.52,4079.19,1
4315.38,4008.21,4264.1,4117.95,4342.05,4622.56,4071.79,4610.26,4205.13,4252.31,4213.33,4283.59,4614.87,4372.31,4078.68,4042.16,4111.38,3971.17,4084.34,4018.51,4123.3,4000.19,4110.68,4052.55,3964.2,4183.9,4197.56,3965.02,3974.76,4100.53,3992.68,4165.79,4021.07,4111.21,3971.77,4154.42,4037.58,4008.35,4061.92,4150.9,3990.26,4057.77,3952.18,3961.26,4058.59,3964.28,4142.42,4138.98,4083.74,4171.9,4079.74,3956.19,4161.22,4024.56,4198.88,3963.87,4173.39,3974.16,4151.5,3993.92,3960.76,3962.22,4048.83,4000.48,4084.54,3964.23,4194.08,4073.02,4102.83,4126.92,3997.29,4086.81,4187.9,4087.27,4061.45,4083.02,4046.47,4027.53,4027.99,4053.43,4199.07,4056.89,4129.43,4198.79,0
4282.05,3971.79,4245.13,4110.26,4323.59,4596.92,4066.15,4600,4194.87,4230.26,4184.1,4277.95,4609.74,4357.95,4164.88,4130.66,4099.78,3965.18,3981.69,4135.78,4001.09,4067.83,3971.52,4069.29,4065.21,4074.03,4123.38,3989.71,4056.57,4180.6,4027.63,4007.58,4155.1,4160.97,4183.73,4199.07,4061.49,3958.87,3980.46,3993.87,4041.92,3981.18,4137.25,4035.91,3964.17,4177.92,4086.73,4074.02,4116.59,4004.15,4197.02,4068.25,4039.0,4188.64,4087.62,4160.4,4106.0,4169.02,4006.92,3972.6,4101.81,4006.0,4067.9,4118.65,4055.64,3965.34,4078.25,4032.0,4007.61,4164.97,4160.35,4168.69,4067.93,4104.05,3965.75,4149.39,3951.44,4073.88,3981.16,4078.54,3955.92,4173.33,4099.6,4172.11,1
4305.13,4035.9,4250.77,4106.67,4345.13,4620,4103.59,4618.46,4210.77,4223.59,4211.28,4282.05,4613.85,4364.1,4022.06,3967.59,4173.43,4027.41,3971.54,4185.36,3958.11,4077.77,4160.45,4064.45,4194.1,4050.45,3994.21,4108.87,4134.49,4066.02,4164.06,4055.6,3953.47,3976.42,3953.59,4144.65,4146.18,4005.0,4034.34,3976.57,4176.1,4026.89,4189.9,4099.42,3976.1,4152.99,4191.35,4007.23,4132.71,4123.51,4153.27,4068.87,3986.79,4128.98,3956.18,4064.44,4116.52,4082.57,4027.64,3958.02,4062.7,4079.56,4111.06,4115.75,4018.98,4169.91,4078.86,3979.97,4091.66,4184.74,4189.81,3986.84,4052.68,4045.39,4130.46,3980.45,4061.09,3999.5,4004.14,4161.88,4182.26,4061.08,4095.76,4023.99,1
4307.18,4017.44,4246.67,4126.15,4363.59,4632.82,4075.9,4632.31,4233.85,4277.95,4234.36,4275.9,4652.31,4377.44,4149.35,4028.27,4174.72,4058.03,4036.52,4118.66,3960.8,4130.13,3987.25,3996.48,4028.21,4120.21,4188.49,3990.5,4137.76,3956.91,3961.53,4139.16,3979.57,3967.13,4076.25,4124.88,4143.24,4053.18,3959.55,4029.99,4035.54,4162.16,4074.92,4098.95,4152.93,4196.55,3984.13,4080.97,4148.72,4168.5,4101.42,4017.21,3990.58,4019.28,4113.81,4188.66,4167.38,3977.69,4136.62,4027.32,4073.5,4144.91,4146.96,4188.6,4108.83,4116.59,4133.77,4159.22,4045.65,4170.0,4134.72,4101.65,4083.38,4192.19,4188.63,4194.03,4019.74,3969.98,4012.15,4046.88,4064.12,4151.18,4111.95,4158.72,1
4298.46,4020,4261.03,4126.67,4331.79,4612.31,4084.1,4607.69,4193.85,4207.18,4177.44,4274.87,4570.26,4348.21,4187.58,3966.22,4063.89,4137.06,3950.86,3976.63,4088.26,3951.58,4035.02,4173.05,4156.21,4140.93,3992.9,3966.6,4141.96,4058.47,4138.34,4067.14,3958.74,4181.13,4109.2,3977.11,3995.34,4053.51,4117.8,4158.62,4053.66,3974.46,4154.75,4110.47,4119.09,4051.97,4195.25,4056.84,4197.24,3984.82,4050.51,3971.12,4099.98,4030.34,4111.15,4093.56,3973.18,3985.64,4177.63,4128.68,4125.32,4122.25,4044.66,4052.78,4063.43,3994.2,4195.04,3964.17,3955.27,3991.35,4059.43,3967.3,4168.66,4073.58,4090.86,4065.87,3952.76,4042.99,4075.63,4191.6,3998.78,4179.88,4103.88,4158.52,0
4279.49,3988.21,4247.18,4119.49,4320,4617.44,4054.87,4608.72,4180.51,4220.51,4193.33,4269.74,4593.85,4348.72,4066.84,4137.92,4114.35,4093.58,4099.1,4071.31,4072.61,4026.66,4144.26,4126.38,4126.66,3980.42,4147.62,4009.85,4137.28,3988.8,4160.94,4103.61,3989.49,4145.33,4174.76,4098.16,4032.94,4073.21,4193.42,4018.13,4097.33,4185.83,3982.46,4077.5,4038.78,4079.36,4135.58,4007.96,4190.47,4181.74,4053.69,3971.36,4167.01,4073.65,4137.01,4098.28,4045.73,4145.28,4033.11,3951.81,4025.58,4106.61,4153.15,4055.65,4001.76,4185.0,4194.89,4031.41,4028.02,4103.56,4045.57,3967.99,4150.14,4035.32,4033.93,4153.68,4099.05,4188.03,4165.17,4154.62,4139.06,4092.7,3998.98,4167.43,0
4300,3965.13,4251.28,4090.77,4331.28,4602.05,4093.33,4621.54,4212.31,4244.1,4235.9,4292.31,4658.46,4405.64,4087.86,4195.89,4100.3,4026.14,4196.38,4014.67,3962.23,4070.26,4012.73,4110.65,4143.64,4166.7,4066.64,4167.01,4008.16,4010.54,4173.03,3967.83,4189.7,4023.11,3966.92,3976.03,3955.88,4137.45,3981.92,3953.32,4101.42,4056.17,4008.26,4184.71,4134.03,3961.38,4011.17,4026.6,4022.55,4048.25,4003.81,4154.48,4191.09,4175.43,4101.42,4061.52,4084.09,4033.94,4010.64,4165.57,4191.5,3959.45,4038.95,4122.05,3999.08,4197.3,4139.79,3993.99,4117.95,4113.62,4093.05,4136.7,4153.91,4018.16,4125.8,4037.75,3976.53,4113.3,4004.23,4084.91,4036.55,4068.84,4041.84,3980.53,1
4406.15,4015.38,4276.41,4133.85,4360.51,4598.97,4073.85,4592.82,4196.92,4251.28,4246.15,4309.74,4676.41,4480.51,4168.98,4105.04,4038.91,4059.15,4185.03,4199.31,4185.81,4009.01,3998.99,4188.66,3997.05,3985.12,4171.41,4167.16,4161.19,4182.58,4085.84,4064.69,4009.92,3980.71,4054.29,3998.66,4146.07,4074.85,3993.3,4178.1,3970.62,3954.31,4163.94,4090.64,3957.78,4160.79,4168.73,4115.85,3996.6,4176.59,4155.85,4111.11,4024.84,4068.53,4073.26,3968.32,4084.4,4028.36,3992.09,4031.61,4052.36,4098.02,4003.82,4067.64,3979.34,4009.34,4054.69,3992.09,4125.19,4065.62,4101.23,3986.71,4014.33,4110.25,4131.96,4129.47,4077.42,4008.85,4147.53,4090.45,4077.76,4170.24,4101.62,4168.67,1
4400.51,4086.67,4293.33,4157.44,4332.31,4615.38,4073.85,4609.23,4205.13,4228.72,4206.67,4297.95,4609.23,4430.77,4073.41,4152.88,4157.14,4192.82,4165.11,4191.49,3988.23,4173.51,4040.31,4108.59,4070.17,4132.23,3999.18,4193.31,4163.19,4018.24,4008.53,4104.91,4114.43,4194.29,4065.2,3955.58,3969.59,4175.41,4048.5,4032.17,4162.52,4193.53,4090.21,4004.15,4132.96,4126.7,4120.01,4140.41,3994.03,4154.8,3970.95,4169.63,4141.58,3996.79,4087.6,4024.7,4046.71,4053.25,4103.37,4185.13,4123.76,3952.53,4130.32,4013.71,3991.38,4101.13,3959.67,3979.2,4077.42,4042.43,4132.13,4081.09,3973.65,4100.55,4187.1,4002.9,4024.18,4063.6,4061.67,3977.55,4105.16,4156.56,4075.27,4007.17,0
4288.21,4017.44,4264.1,4107.69,4329.23,4621.03,4087.18,4606.67,4198.97,4214.36,4186.15,4271.28,4574.36,4356.41,4057.07,4170.94,3975.64,4091.72,4062.75,4001.72,3993.31,4142.96,4057.17,4120.98,3965.99,4098.09,4068.56,4082.12,4047.65,4112.55,4079.55,3973.28,3979.87,4108.5,4046.85,3995.06,4088.8,4179.9,4191.37,3954.32,4094.31,4110.7,4171.09,4097.39,4036.19,4000.2,4131.16,4194.93,3976.6,3952.31,3958.15,3956.28,4170.09,4080.13,4190.18,4194.73,3953.86,3953.32,3998.11,3971.55,3979.31,4054.31,3977.45,3998.16,4009.62,4115.85,4004.52,4070.61,4054.21,4179.82,4154.81,4082.9,4187.27,4188.26,3988.07,4130.74,3958.09,4095.04,4142.28,4065.71,4148.85,3996.96,4181.3,4132.29,0
4328.72,3967.18,4260,4093.85,4331.79,4601.54,4096.41,4633.85,4228.72,4257.44,4249.23,4302.05,4680,4431.79,4155.35,4011.3,4137.3,4015.97,3957.23,4029.69,4062.9,4031.67,4052.09,4050.15,4163.33,4173.7,3969.23,4128.25,3951.95,4072.96,4030.62,4098.28,4181.06,4148.84,4128.44,4146.31,4190.53,3998.22,4083.7,4000.02,4166.26,3951.39,4188.4,3954.21,3954.41,4093.75,4082.33,4123.99,4151.34,4071.52,4154.55,4027.25,4044.07,4071.58,4076.53,4014.9,4198.74,4134.85,4145.43,3996.95,4109.56,4098.36,4170.01,4092.88,3996.12,3956.31,4102.34,4011.12,4034.25,4058.93,4028.69,3985.28,4162.82,4101.84,4020.71,3983.03,4187.59,4188.75,4153.43,4169.05,4101.91,4162.54,4054.11,4028.67,1
4285.13,3966.15,4233.85,4104.1,4322.05,4593.33,4069.74,4597.44,4178.97,4223.08,4182.05,4274.87,4604.1,4358.46,4128.45,4101.68,3956.15,3969.43,3984.21,4148.35,4178.27,3986.65,3976.76,4089.79,4030.19,4051.71,4057.64,4142.79,4099.61,3991.33,4087.97,4144.4,3979.85,3972.76,4033.72,4098.41,4190.69,4196.38,4085.24,4068.47,4123.5,4190.45,3977.08,4054.75,4002.47,4167.68,4164.26,4008.48,4183.78,4038.14,4099.49,4071.56,4171.49,4073.99,3997.61,3957.39,4039.98,4190.15,4077.78,4030.2,4000.26,4089.06,4155.89,4146.1,4194.29,4063.21,3997.54,4066.06,4035.44,4059.99,4077.54,4163.26,4151.02,4115.18,4040.65,4040.55,4063.8,4145.08,4151.78,4107.8,4029.6,4179.76,4072.65,4025.94,1
4345.64,4058.46,4289.74,4153.85,4343.59,4606.15,4058.46,4591.79,4181.03,4191.79,4166.15,4283.08,4555.9,4377.44,3989.99,4090.6,4091.22,4195.08,4159.91,4108.27,4167.95,3978.11,4184.07,4139.12,4058.17,4040.85,4021.43,4007.21,4010.89,4114.99,3978.64,4016.85,4141.39,3984.14,4106.6,3994.51,4190.2,4165.05,4065.01,4065.79,4083.33,3962.35,3964.21,4025.4,4171.72,3958.57,4181.43,4171.77,4005.17,4015.46,4150.18,4194.4,4108.93,4020.65,4124.55,4114.4,4168.39,4047.96,4081.29,4075.26,4010.33,4058.57,4062.64,4094.52,3966.26,3966.79,4124.57,4038.71,4068.46,4037.84,4083.58,4075.95,4013.45,4192.77,4136.81,4126.35,4132.88,4109.11,4021.15,4022.92,4060.56,4176.22,3971.24,4158.2,1
4289.23,4000.51,4278.97,4135.9,4328.21,4617.44,4061.03,4615.38,4194.87,4229.74,4196.92,4273.85,4603.59,4343.59,3951.01,4085.88,4097.34,4090.72,4187.39,4180.04,4096.61,3952.48,4004.21,4113.79,4064.98,4180.57,3984.35,4031.07,4038.11,4024.22,3979.79,3978.77,3968.08,3994.59,4141.45,4127.67,3965.58,4064.96,4067.28,4038.12,4060.3,4019.98,4021.54,4124.26,4015.57,4174.09,4010.56,4120.02,4114.51,4014.61,4025.33,4036.93,4046.54,4105.21,3969.45,4157.23,4170.01,4017.66,4154.55,3980.42,4048.89,4199.2,4148.8,3966.72,4175.61,4124.38,4041.11,4156.04,4079.45,3952.51,4114.57,3967.22,3975.7,4053.51,4024.67,4197.14,3967.61,4035.52,4162.56,4044.38,4142.12,4199.07,4121.49,4016.01,0
4435.38,4084.62,4297.95,4167.18,4318.46,4586.15,4056.92,4582.05,4172.31,4214.87,4178.97,4315.38,4662.05,4474.87,4138.73,3989.61,4144.34,4074.37,3994.35,3952.58,4071.47,4022.05,4041.58,4095.01,4143.01,4113.7,4037.22,4013.76,3980.93,4028.67,4008.68,4190.03,4033.85,4190.88,4135.33,4006.9,4058.21,4128.1,3974.19,4084.02,4037.14,4014.74,4052.72,4120.37,4140.78,4084.55,4179.76,4093.97,4122.16,4047.43,4134.55,4171.2,4059.17,4137.65,4045.02,3964.83,4063.53,3992.02,4147.39,4119.58,4175.53,4002.98,4071.22,3962.58,4162.79,4009.15,4006.97,4099.17,4192.9,4174.03,4075.1,4143.78,3979.77,4064.55,4083.12,4165.08,4070.7,4119.12,4128.16,4132.54,4159.13,4189.15,4041.96,4034.72,0
4301.03,3962.56,4243.08,4092.31,4335.38,4602.05,4074.36,4614.87,4203.08,4244.1,4198.97,4271.79,4594.36,4356.92,4080.21,4071.68,4035.43,4043.53,4197.71,4003.41,4018.14,3990.76,4141.86,4146.25,4055.52,4037.79,4015.84,4167.18,4034.74,4182.24,4165.96,4078.63,4172.16,4165.51,4007.64,4060.74,3980.73,4145.84,3980.53,3990.31,4171.53,4106.99,4101.0,4035.41,4028.24,3968.25,4084.4,4035.57,4050.3,4192.69,4117.68,4135.84,4036.08,4088.57,3968.53,4066.64,4116.87,4096.92,3977.43,3958.88,3994.36,4015.64,3953.36,4002.62,4045.89,4139.95,4103.93,4140.18,3965.11,4115.05,4159.18,4032.84,4028.66,3980.59,4124.75,4077.65,4183.49,4105.35,4102.74,3975.52,4006.17,3989.01,4155.09,4100.6,1
4284.1,3998.97,4248.21,4104.62,4336.92,4602.05,4064.62,4589.74,4177.95,4215.9,4187.69,4273.85,4617.44,4352.31,4038.85,4024.11,4147.82,4162.02,3999.18,4062.01,4085.42,3981.03,4125.6,3969.77,4135.2,4148.65,4103.29,4105.83,4175.21,4140.64,4040.38,3983.87,4127.97,4171.99,4112.01,4105.62,3962.56,3965.63,4059.98,4118.32,4107.84,4064.66,3967.24,4162.86,4026.01,4147.27,4024.13,3975.09,4141.21,4125.05,4113.39,4133.97,4180.83,4122.03,4061.89,4041.54,3970.01,4155.75,3960.35,4158.66,3977.48,4040.92,4187.53,4124.72,3974.22,4195.93,4066.53,4174.55,3992.57,3996.01,4089.93,3982.96,4033.71,4172.51,4040.08,4014.12,4025.61,4145.93,4094.79,4148.54,4152.23,4184.35,4097.42,4043.31,1
4296.92,4007.18,4249.74,4121.03,4325.64,4601.03,4069.74,4585.64,4177.95,4208.21,4143.08,4270.26,4598.46,4353.85,4088.62,3980.95,4067.79,4023.69,4086.1,4062.55,3950.36,4159.23,4121.29,3971.09,4040.3,4076.47,4123.11,4085.52,4003.87,4149.59,4098.05,4173.05,4159.92,4023.97,4093.38,4147.97,4093.95,4108.73,4049.04,4138.14,3988.84,4137.65,4034.75,3969.28,4167.23,4182.44,4096.82,4151.01,3976.22,4133.2,4012.12,4009.41,4148.13,3983.85,4041.55,4175.06,4102.06,4019.36,3990.23,4197.2,4187.71,4084.66,4101.75,4120.96,4188.4,4121.04,3978.74,4096.46,3970.98,4182.42,4046.09,4038.91,4027.66,4107.78,4138.63,4186.54,4046.31,3950.31,4142.84,4011.0,4071.41,4002.52,4001.85,4038.4,0
4272.31,3985.64,4252.82,4104.62,4327.18,4613.33,4082.56,4616.92,4204.1,4220.51,4189.74,4271.79,4574.87,4320,4086.08,4182.66,4141.36,3985.85,4043.37,3995.33,4046.03,4025.32,4109.41,4157.71,4068.28,4141.98,3981.46,3988.64,4075.24,4144.89,4101.66,4177.21,4060.32,4061.17,4088.87,4014.53,4073.39,4020.73,4094.26,4040.06,4060.82,3962.15,4143.74,3978.4,3978.54,4091.31,4083.54,4023.36,4019.68,4036.89,4063.14,4085.7,4191.81,4125.5,4026.8,3955.48,4009.49,3956.06,3974.89,4102.81,4007.83,3965.89,4165.91,4187.54,3963.32,3979.93,4172.24,3959.81,4044.29,4107.44,3967.27,4029.56,4143.32,4179.51,4016.2,4021.46,4097.46,4133.24,4123.1,4196.39,4185.84,4186.29,4046.06,4108.12,0
4272.31,3983.59,4256.92,4112.31,4326.67,4611.79,4058.97,4614.87,4185.64,4216.92,4190.26,4277.95,4566.15,4341.03,4143.75,4108.19,4078.9,4073.79,4058.43,4184.53,4163.93,3983.1,4186.66,4075.99,4054.27,4172.75,4140.55,4007.52,4102.52,3992.2,3958.3,4197.46,4150.1,4124.5,3961.65,3972.56,3963.91,4038.1,4086.02,4109.21,4037.77,4054.4,4085.03,3986.3,4125.62,4178.68,4127.81,4109.24,3980.18,4141.39,3992.3,4125.15,4117.41,4173.62,4106.22,4169.26,4163.43,4102.08,4091.26,3967.81,4048.32,4160.11,4171.74,4099.11,4039.12,3987.82,4086.02,4069.12,4089.3,3953.26,4085.81,4070.51,4017.53,4077.53,4068.05,4149.92,4032.57,4145.67,4022.59,3950.53,4054.13,4106.75,4046.16,4072.59,0
